SectionID,PersonID,LastName,FirstName,Phone,Email,EnrollmentStatus,TuitionAmount,Grade,TermID
10767,1606,Richardson,Abel,555-041-7049,arichardson2@loremail.com,EN,495,A,293
10759,2146,Champagne,Joseph,555-310-9531,jchampagne54@loremail.com,EN,495,A,293
10744,2625,Fernandez,Larry,555-210-3765,lfernandez64@loremail.com,EN,495,A,293
10761,1225,Hudgens,Stephen,555-616-8035,shudgens79@loremail.com,EN,0,A,293
10762,1225,Hudgens,Stephen,555-616-8035,shudgens79@loremail.com,EN,0,A,293
10744,1704,Todd,Frankie,555-533-1338,ftodd42@loremail.com,EN,495,A,293
10762,1781,Gayle,Jeffery,555-845-3761,jgayle86@loremail.com,EN,0,A,293
10759,2465,Shafer,Michael,555-357-4329,mshafer2@loremail.com,EN,495,A,293
10748,2752,Fink,Michelle,555-411-5037,mfink60@loremail.com,EN,495,A,293
10748,2758,Leatherman,Anthony,555-660-8970,aleatherman13@loremail.com,EN,495,A,293
10761,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,0,A,293
10762,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,0,A,293
10754,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,495,A,293
10761,2309,Marks,Elba,555-387-0186,emarks45@loremail.com,EN,0,A,293
10762,2309,Marks,Elba,555-387-0186,emarks45@loremail.com,EN,0,A,293
10763,2309,Marks,Elba,555-387-0186,emarks45@loremail.com,EN,0,B,293
10768,2751,Little,Diane,555-410-0291,dlittle31@loremail.com,EN,495,A,293
10753,2323,Satterwhite,Barbara,555-628-5270,bsatterwhite51@loremail.com,EN,495,C,293
10761,2323,Satterwhite,Barbara,555-628-5270,bsatterwhite51@loremail.com,EN,0,A,293
10739,76,Hamilton,Juliann,555-050-3868,jhamilton72@loremail.com,EN,495,A,293
10772,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,180,A,293
10773,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,135,A,293
10772,1948,Brookins,Richard,555-805-0417,rbrookins77@loremail.com,EN,180,A,293
10772,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,180,A,293
10773,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,135,A,293
10772,2155,Pulliam,Sandra,555-422-8765,spulliam17@loremail.com,EN,180,A,293
10773,2519,Johnson,Erik,555-178-3542,ejohnson54@loremail.com,EN,135,A,293
10772,1463,Cline,Debra,555-805-1623,dcline24@loremail.com,EN,180,A,293
10773,1463,Cline,Debra,555-805-1623,dcline24@loremail.com,EN,135,A,293
10773,472,Warwick,Lisa,555-828-6126,lwarwick45@loremail.com,EN,135,A,293
10759,2569,Spicer,Renee,555-101-3827,rspicer68@loremail.com,EN,495,A,293
10772,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,180,A,293
10773,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,135,B,293
10772,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,180,A,293
10773,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,135,A,293
10762,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,0,A,293
10765,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,180,A,293
10773,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,135,A,293
10773,2145,Wallace,Anthony,555-017-9145,awallace30@loremail.com,EN,135,A,293
10751,2145,Wallace,Anthony,555-017-9145,awallace30@loremail.com,EN,495,A,293
10753,2571,Putnam,Angela,555-870-6977,aputnam37@loremail.com,EN,495,A,293
10756,2732,Cross,Paul,555-812-5523,pcross50@loremail.com,EN,495,A,293
10756,2432,Taylor,Kevin,555-413-2596,ktaylor40@loremail.com,EN,495,A,293
10753,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,293
10759,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,293
10761,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,0,A,293
10763,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,0,A,293
10759,2759,Lester,Richard,555-346-3482,rlester91@loremail.com,EN,495,A,293
10759,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,495,A,293
10771,2734,Mccarty,Anna,555-380-8150,amccarty44@loremail.com,EN,495,B,293
10770,1244,Sage,Timothy,555-758-7963,tsage50@loremail.com,EN,495,A,293
10760,2760,Cortez,Brian,555-711-8781,bcortez86@loremail.com,EN,495,A,293
10748,2761,Younger,Janie,555-071-5858,jyounger69@loremail.com,EN,495,A,293
10760,2762,Martin,Melissa,555-654-5721,mmartin85@loremail.com,EN,495,A,293
10768,2763,Cassidy,Albert,555-525-1308,acassidy23@loremail.com,EN,495,A,293
10745,2764,Poston,Matilda,555-976-5687,mposton22@loremail.com,EN,495,A,293
10745,2764,Poston,Matilda,555-976-5687,mposton22@loremail.com,EN,495,A,293
10766,2765,Berger,Salvador,555-302-4246,sberger51@loremail.com,EN,495,A,293
10748,2766,Walls,Ronald,555-796-8670,rwalls26@loremail.com,EN,495,A,293
10768,2767,Dancy,Alana,555-714-9768,adancy28@loremail.com,EN,495,A,293
10748,2768,Holman,Lori,555-426-7371,lholman82@loremail.com,EN,495,A,293
10760,2769,Townsend,Susan,555-651-3983,stownsend34@loremail.com,EN,495,A,293
10773,2636,Mitchell,Bridgette,555-176-2982,bmitchell20@loremail.com,EN,135,A,293
10761,1898,Thomas,Thomas,555-018-0754,tthomas8@loremail.com,EN,0,A,293
10773,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,135,A,293
10772,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,180,B,293
10744,2598,Fowler,John,555-195-0501,jfowler5@loremail.com,EN,495,A,293
10749,2598,Fowler,John,555-195-0501,jfowler5@loremail.com,EN,495,A,293
10754,2139,Jett,Keith,555-886-7048,kjett91@loremail.com,EN,495,A,293
10774,2641,Pelletier,Jane,555-805-2764,jpelletier8@loremail.com,EN,495,A,293
10761,2641,Pelletier,Jane,555-805-2764,jpelletier8@loremail.com,EN,0,A,293
10774,2703,Walker,Gay,555-964-6479,gwalker54@loremail.com,EN,495,A,293
10761,2703,Walker,Gay,555-964-6479,gwalker54@loremail.com,EN,0,A,293
10774,2626,Munoz,Terry,555-099-8394,tmunoz80@loremail.com,EN,495,A,293
10761,2626,Munoz,Terry,555-099-8394,tmunoz80@loremail.com,EN,0,A,293
10774,589,Murray,Jeanne,555-694-2145,jmurray29@loremail.com,EN,495,B,293
10746,590,Jorgensen,Amy,555-431-9278,ajorgensen5@loremail.com,EN,495,A,293
10763,590,Jorgensen,Amy,555-431-9278,ajorgensen5@loremail.com,EN,0,A,293
10750,2770,Page,Ken,555-467-0183,kpage77@loremail.com,EN,495,A,293
10759,2773,Pressley,Sherry,555-255-0103,spressley90@loremail.com,EN,495,A,293
10761,2773,Pressley,Sherry,555-255-0103,spressley90@loremail.com,EN,0,A,293
10765,2773,Pressley,Sherry,555-255-0103,spressley90@loremail.com,EN,180,B,293
10760,2774,Hall,David,555-163-3376,dhall62@loremail.com,EN,495,A,293
10770,2775,Williams,Mark,555-732-7938,mwilliams24@loremail.com,EN,495,A,293
10760,2776,Morin,Savannah,555-663-4488,smorin77@loremail.com,EN,495,A,293
10760,2777,Daniels,Martin,555-712-3157,mdaniels31@loremail.com,EN,495,B,293
10741,2778,Deleon,Deborah,555-611-7912,ddeleon81@loremail.com,EN,495,A,293
10760,2779,Coronado,Kevin,555-624-9818,kcoronado20@loremail.com,EN,495,A,293
10763,826,Woods,Paul,555-455-1882,pwoods59@loremail.com,EN,0,A,293
10746,826,Woods,Paul,555-455-1882,pwoods59@loremail.com,EN,495,A,293
10741,2771,Sisson,David,555-586-4254,dsisson95@loremail.com,EN,495,A,293
10750,135,Proffitt,Homer,555-238-2791,hproffitt84@loremail.com,EN,495,B,293
10749,135,Proffitt,Homer,555-238-2791,hproffitt84@loremail.com,EN,495,A,293
10763,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,0,C,293
10766,2610,Shook,Jennifer,555-571-0223,jshook50@loremail.com,EN,495,A,293
10764,497,Hardy,Melissa,555-969-5570,mhardy52@loremail.com,EN,495,A,293
10749,2625,Fernandez,Larry,555-210-3765,lfernandez64@loremail.com,EN,495,A,293
10744,2657,Miller,Daniel,555-920-0318,dmiller47@loremail.com,EN,495,A,293
10756,2742,Anderson,Sandra,555-364-6873,sanderson67@loremail.com,EN,495,A,293
10744,2500,Tran,Bridget,555-466-0081,btran29@loremail.com,EN,495,A,293
10749,2500,Tran,Bridget,555-466-0081,btran29@loremail.com,EN,495,A,293
10751,2608,Cummings,Kimberly,555-421-4300,kcummings88@loremail.com,EN,495,A,293
10744,2656,Morris,Nicola,555-993-5311,nmorris51@loremail.com,EN,495,A,293
10746,1710,Hudgins,Jeffrey,555-564-5010,jhudgins32@loremail.com,EN,495,B,293
10756,2697,Butcher,Shirley,555-823-9934,sbutcher54@loremail.com,EN,495,A,293
10752,2634,Barron,Eric,555-168-9931,ebarron98@loremail.com,EN,495,B,293
10768,2448,Rivera,Eduardo,555-724-5261,erivera42@loremail.com,EN,495,A,293
10768,2784,Morris,Donna,555-232-9427,dmorris67@loremail.com,EN,495,A,293
10773,2744,Leslie,Rainey,555-163-0850,rleslie55@loremail.com,EN,135,A,293
10774,2785,Ruiz,Kim,555-530-7534,kruiz25@loremail.com,EN,495,A,293
10745,2725,Gonzalez,Lori,555-052-0560,lgonzalez77@loremail.com,EN,495,F,293
10754,682,Williams,Keith,555-547-2818,kwilliams91@loremail.com,EN,495,A,293
10766,233,Jones,Michael,555-517-7141,mjones90@loremail.com,EN,495,A,293
10741,2786,Magee,Randall,555-797-6960,rmagee26@loremail.com,EN,495,A,293
10760,2787,Denton,Stephanie,555-847-9685,sdenton48@loremail.com,EN,495,C,293
10744,2243,Ramirez,Pearl,555-062-1519,pramirez66@loremail.com,EN,495,A,293
10748,2788,Rodriguez,Jesus,555-611-1532,jrodriguez89@loremail.com,EN,495,A,293
10760,2789,Kirkland,Richard,555-739-8287,rkirkland26@loremail.com,EN,495,A,293
10760,2690,Byers,Louisa,555-430-3014,lbyers83@loremail.com,EN,495,A,293
10768,2790,Tovar,Michael,555-402-8816,mtovar28@loremail.com,EN,495,A,293
10760,2791,Rathbun,Dominick,555-157-4317,drathbun35@loremail.com,EN,495,A,293
10760,2793,Craig,Troy,555-001-4181,tcraig5@loremail.com,EN,495,A,293
10764,1723,Rasmussen,Lynn,555-551-2598,lrasmussen85@loremail.com,EN,495,A,293
10763,1310,Byrd,Wendell,555-353-2166,wbyrd55@loremail.com,EN,0,A,293
10770,2739,Skipper,Tonya,555-162-5052,tskipper23@loremail.com,EN,495,A,293
10765,2715,Barnes,Guy,555-168-5888,gbarnes98@loremail.com,EN,180,A,293
10762,2715,Barnes,Guy,555-168-5888,gbarnes98@loremail.com,EN,0,A,293
10768,2795,Carter,Karen,555-247-6734,kcarter90@loremail.com,EN,495,A,293
10748,2796,Harmon,John,555-626-8245,jharmon97@loremail.com,EN,495,A,293
10768,2797,Young,Dwight,555-785-9556,dyoung70@loremail.com,EN,495,A,293
10741,2798,West,Charlene,555-192-9703,cwest58@loremail.com,EN,495,A,293
10748,2799,Gallagher,Scott,555-743-2211,sgallagher79@loremail.com,EN,495,A,293
10754,2520,Martinez,Deana,555-219-6664,dmartinez22@loremail.com,EN,495,A,293
10748,2170,Chaney,Rebecca,555-502-1615,rchaney29@loremail.com,EN,495,A,293
10748,2800,Banks,Jerral,555-696-7041,jbanks66@loremail.com,EN,495,B,293
10771,2801,Proulx,Gary,555-435-0170,gproulx19@loremail.com,EN,495,A,293
10771,2802,Landry,Anthony,555-630-6308,alandry29@loremail.com,EN,495,A,293
10768,2803,Conti,Donna,555-096-8088,dconti96@loremail.com,EN,495,A,293
10768,2803,Conti,Donna,555-096-8088,dconti96@loremail.com,EN,495,A,293
10741,2804,Hickey,Patrick,555-864-4697,phickey63@loremail.com,EN,495,A,293
10756,2700,Orth,Dianna,555-442-5239,dorth6@loremail.com,EN,495,A,293
10756,2700,Orth,Dianna,555-442-5239,dorth6@loremail.com,EN,495,A,293
10753,1000,Karr,Jerry,555-330-7253,jkarr20@loremail.com,DR,,,293
10750,2600,Rochester,Carl,555-904-8456,crochester17@loremail.com,EN,495,A,293
10749,1959,Cooley,Michael,555-236-2288,mcooley24@loremail.com,EN,495,A,293
10766,2745,Morgan,Alan,555-477-7202,amorgan56@loremail.com,EN,495,A,293
10767,951,Machado,Bobbi,555-003-2690,bmachado68@loremail.com,EN,495,A,293
10756,2806,Ross,Andre,555-796-7520,aross63@loremail.com,EN,495,A,293
10748,2809,Ocampo,John,555-799-4584,jocampo71@loremail.com,EN,495,A,293
10739,1000,Karr,Jerry,555-330-7253,jkarr20@loremail.com,DR,,,293
10760,2777,Daniels,Martin,555-712-3157,mdaniels31@loremail.com,EN,495,B,293
10760,2812,Eberhardt,Beth,555-785-6114,beberhardt78@loremail.com,EN,495,A,293
10760,2813,Shaw,Kimmy,555-744-9547,kshaw97@loremail.com,EN,495,A,293
10744,2673,Mcbride,Sonia,555-057-5862,smcbride36@loremail.com,EN,495,A,293
10769,2433,Ross,Sarah,555-140-0930,sross96@loremail.com,EN,495,A,293
10750,2814,Kane,Sandy,555-153-4617,skane72@loremail.com,EN,495,A,293
10741,2811,Christiansen,Craig,555-902-7602,cchristiansen64@loremail.com,EN,495,B,293
10741,883,Coleman,Scott,555-696-2894,scoleman77@loremail.com,EN,495,A,293
10741,2808,Ramos,Rachelle,555-796-6113,rramos59@loremail.com,EN,495,B,293
10768,2815,Gray,David,555-226-0492,dgray58@loremail.com,EN,495,A,293
10766,2816,Mojica,John,555-722-1364,jmojica13@loremail.com,EN,495,A,293
10768,2817,Bustos,Bryan,555-573-9233,bbustos68@loremail.com,EN,495,A,293
10741,2818,Cox,Suzanne,555-258-9435,scox22@loremail.com,EN,495,A,293
10746,2819,Nguyen,Cynthia,555-925-0994,cnguyen16@loremail.com,EN,495,A,293
10770,2820,Bourne,Christine,555-486-0989,cbourne56@loremail.com,EN,495,A,293
10766,2821,Wright,Ernest,555-742-2456,ewright76@loremail.com,EN,495,A,293
10770,524,Green,Sherry,555-663-0981,sgreen12@loremail.com,EN,495,A,293
10744,2507,Holloman,Laurel,555-893-1369,lholloman95@loremail.com,EN,495,A,293
10771,2823,Welch,James,555-143-4511,jwelch90@loremail.com,EN,495,A,293
10748,2826,Wagner,Douglas,555-919-1987,dwagner90@loremail.com,EN,495,B,293
10763,2827,Thompson,Leigh,555-357-3094,lthompson81@loremail.com,EN,0,A,293
10748,2828,Short,Glenn,555-311-2874,gshort30@loremail.com,EN,495,A,293
10756,2830,Warner,Manuel,555-886-4294,mwarner89@loremail.com,EN,495,A,293
10772,1022,Cortez,Normand,555-540-1365,ncortez39@loremail.com,EN,180,A,293
10779,2747,Stanley,Lee,555-336-8923,lstanley41@loremail.com,EN,495,A,294
10780,2636,Mitchell,Bridgette,555-176-2982,bmitchell20@loremail.com,EN,495,A,294
10817,2046,Love,Lawrence,555-951-2882,llove9@loremail.com,EN,660,B,294
10792,2046,Love,Lawrence,555-951-2882,llove9@loremail.com,EN,495,A,294
10796,51,Ferguson,Lisa,555-888-8441,lferguson60@loremail.com,EN,495,A,294
10796,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,495,A,294
10796,1723,Rasmussen,Lynn,555-551-2598,lrasmussen85@loremail.com,EN,495,B,294
10802,2828,Short,Glenn,555-311-2874,gshort30@loremail.com,EN,495,A,294
10798,2608,Cummings,Kimberly,555-421-4300,kcummings88@loremail.com,EN,495,A,294
10812,1310,Byrd,Wendell,555-353-2166,wbyrd55@loremail.com,EN,450,A,294
10826,1950,Murdock,Novella,555-791-7658,nmurdock43@loremail.com,EN,495,A,294
10790,255,Vickers,Stacie,555-863-5153,svickers83@loremail.com,EN,495,A,294
10820,2765,Berger,Salvador,555-302-4246,sberger51@loremail.com,EN,495,A,294
10790,1066,Gordon,Thomas,555-291-4120,tgordon50@loremail.com,EN,495,A,294
10821,1966,Perkins,Keith,555-637-2282,kperkins99@loremail.com,EN,495,A,294
10776,2519,Johnson,Erik,555-178-3542,ejohnson54@loremail.com,EN,495,A,294
10826,2519,Johnson,Erik,555-178-3542,ejohnson54@loremail.com,EN,495,A,294
10810,46,Stafford,Sherita,555-805-6276,sstafford20@loremail.com,EN,495,A,294
10792,1225,Hudgens,Stephen,555-616-8035,shudgens79@loremail.com,EN,495,A,294
10818,2825,Booth,Ronda,555-363-0806,rbooth82@loremail.com,EN,495,A,294
10824,2539,Langdon,Tamar,555-206-1687,tlangdon95@loremail.com,EN,180,A,294
10796,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,495,A,294
10810,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,495,A,294
10800,21,Collins,Tamy,555-219-0018,tcollins33@loremail.com,EN,495,A,294
10800,1319,Thomas,John,555-267-9119,jthomas97@loremail.com,EN,495,A,294
10792,1319,Thomas,John,555-267-9119,jthomas97@loremail.com,EN,495,A,294
10810,632,Louie,Craig,555-354-5075,clouie11@loremail.com,EN,495,A,294
10810,1246,Johnson,Barry,555-028-4915,bjohnson60@loremail.com,EN,495,B,294
10797,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,B,294
10792,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,A,294
10817,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,660,F,294
10782,1652,Fisher,Marc,555-254-4523,mfisher58@loremail.com,EN,495,A,294
10797,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,495,A,294
10819,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,495,A,294
10828,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,270,A,294
10794,868,Castillo,Mark,555-371-0905,mcastillo88@loremail.com,EN,495,A,294
10781,1354,Aldridge,Juanita,555-100-7328,jaldridge96@loremail.com,EN,495,A,294
10800,497,Hardy,Melissa,555-969-5570,mhardy52@loremail.com,EN,495,B,294
10820,1340,Lucas,David,555-165-7777,dlucas79@loremail.com,EN,495,A,294
10820,1533,Price,Michael,555-100-9946,mprice54@loremail.com,EN,495,A,294
10803,2638,Woodson,Janet,555-936-6268,jwoodson70@loremail.com,EN,495,A,294
10790,1606,Richardson,Abel,555-041-7049,arichardson2@loremail.com,EN,495,A,294
10821,1606,Richardson,Abel,555-041-7049,arichardson2@loremail.com,EN,495,A,294
10823,1606,Richardson,Abel,555-041-7049,arichardson2@loremail.com,EN,180,A,294
10825,2763,Cassidy,Albert,555-525-1308,acassidy23@loremail.com,EN,495,A,294
10792,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,495,A,294
10828,1463,Cline,Debra,555-805-1623,dcline24@loremail.com,EN,270,A,294
10820,194,Kelly,Gerald,555-650-1096,gkelly1@loremail.com,EN,495,A,294
10782,1302,Morrow,Amando,555-750-9162,amorrow11@loremail.com,EN,495,A,294
10794,2625,Fernandez,Larry,555-210-3765,lfernandez64@loremail.com,EN,495,A,294
10797,1920,Ross,Nicole,555-452-2801,nross68@loremail.com,EN,495,A,294
10797,1920,Ross,Nicole,555-452-2801,nross68@loremail.com,EN,495,A,294
10823,951,Machado,Bobbi,555-003-2690,bmachado68@loremail.com,EN,180,A,294
10790,951,Machado,Bobbi,555-003-2690,bmachado68@loremail.com,EN,495,B,294
10821,951,Machado,Bobbi,555-003-2690,bmachado68@loremail.com,EN,495,A,294
10828,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,270,A,294
10790,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,495,A,294
10807,2768,Holman,Lori,555-426-7371,lholman82@loremail.com,EN,495,A,294
10828,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,270,A,294
10797,410,Daniels,Ronald,555-534-2753,rdaniels35@loremail.com,EN,495,D,294
10819,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,495,A,294
10796,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,294
10800,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,294
10781,2808,Ramos,Rachelle,555-796-6113,rramos59@loremail.com,EN,495,A,294
10801,2651,Regan,Richard,555-181-8002,rregan8@loremail.com,EN,495,A,294
10801,1704,Todd,Frankie,555-533-1338,ftodd42@loremail.com,EN,495,A,294
10819,2046,Love,Lawrence,555-951-2882,llove9@loremail.com,EN,495,A,294
10796,2309,Marks,Elba,555-387-0186,emarks45@loremail.com,EN,495,A,294
10812,1104,Booker,Jeffery,555-771-1773,jbooker89@loremail.com,EN,450,A,294
10819,1463,Cline,Debra,555-805-1623,dcline24@loremail.com,EN,495,A,294
10790,349,Smith,George,555-307-9817,gsmith14@loremail.com,EN,495,A,294
10796,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,495,A,294
10823,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,180,A,294
10821,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,495,A,294
10776,1781,Gayle,Jeffery,555-845-3761,jgayle86@loremail.com,EN,495,A,294
10790,1781,Gayle,Jeffery,555-845-3761,jgayle86@loremail.com,EN,495,A,294
10776,2534,Watson,Ray,555-213-0315,rwatson52@loremail.com,EN,495,A,294
10801,2534,Watson,Ray,555-213-0315,rwatson52@loremail.com,EN,495,A,294
10818,1609,Williams,Cole,555-106-4189,cwilliams5@loremail.com,EN,495,A,294
10793,2824,Smith,Allison,555-499-5392,asmith61@loremail.com,EN,495,A,294
10830,2831,Roberts,Greggory,555-051-3490,groberts32@loremail.com,EN,495,A,294
10830,2832,Melendez,Christine,555-133-1953,cmelendez47@loremail.com,EN,495,B,294
10775,2833,Clapper,Rene,555-530-0583,rclapper88@loremail.com,EN,495,A,294
10796,1978,Montgomery,Jeff,555-808-0808,jmontgomery23@loremail.com,EN,495,A,294
10800,753,Cole,Michael,555-740-5725,mcole93@loremail.com,EN,495,A,294
10817,2735,Green,Victor,555-310-1232,vgreen47@loremail.com,EN,660,A,294
10777,2734,Mccarty,Anna,555-380-8150,amccarty44@loremail.com,EN,495,A,294
10780,2549,Mach,Susan,555-545-4358,smach80@loremail.com,EN,495,A,294
10825,2835,Dover,Andrew,555-726-1415,adover35@loremail.com,EN,495,A,294
10806,2836,Shaw,Paul,555-915-7010,pshaw19@loremail.com,EN,495,A,294
10775,2837,Harris,Deborah,555-272-5093,dharris48@loremail.com,EN,495,A,294
10793,2838,Cooney,Robert,555-021-3001,rcooney56@loremail.com,EN,495,A,294
10775,2839,Lang,David,555-280-7686,dlang42@loremail.com,EN,495,B,294
10780,2710,Jones,Shawn,555-397-2601,sjones18@loremail.com,EN,495,A,294
10780,2710,Jones,Shawn,555-397-2601,sjones18@loremail.com,EN,495,A,294
10803,2637,Macias,Julie,555-908-7816,jmacias40@loremail.com,EN,495,A,294
10790,476,Brown,Anne,555-485-7387,abrown55@loremail.com,EN,495,A,294
10775,2840,Rios,Katie,555-093-3254,krios92@loremail.com,EN,495,A,294
10828,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,270,A,294
10807,2803,Conti,Donna,555-096-8088,dconti96@loremail.com,EN,495,B,294
10807,2803,Conti,Donna,555-096-8088,dconti96@loremail.com,EN,495,B,294
10819,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,294
10817,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,660,A,294
10821,2744,Leslie,Rainey,555-163-0850,rleslie55@loremail.com,EN,495,A,294
10800,51,Ferguson,Lisa,555-888-8441,lferguson60@loremail.com,EN,495,A,294
10751,1850,Jacobson,Demetria,555-779-9713,djacobson3@loremail.com,EN,495,A,293
10804,784,Ryan,Diane,555-477-8952,dryan72@loremail.com,EN,495,A,294
10788,2843,Mckee,Russell,555-022-4506,rmckee76@loremail.com,EN,495,A,294
10777,2845,Dickerson,Toni,555-591-2726,tdickerson36@loremail.com,EN,495,A,294
10779,2846,Robinson,Kimberly,555-370-1231,krobinson30@loremail.com,EN,495,B,294
10779,2846,Robinson,Kimberly,555-370-1231,krobinson30@loremail.com,EN,495,B,294
10806,2847,Quigley,Sherry,555-656-6476,squigley67@loremail.com,EN,495,A,294
10803,2847,Quigley,Sherry,555-656-6476,squigley67@loremail.com,EN,495,A,294
10806,2849,Beavers,Todd,555-858-1466,tbeavers99@loremail.com,EN,495,A,294
10825,2851,Lee,Kevin,555-108-2857,klee8@loremail.com,EN,495,A,294
10828,2058,Gilbert,Patricia,555-373-0262,pgilbert32@loremail.com,EN,270,A,294
10797,2569,Spicer,Renee,555-101-3827,rspicer68@loremail.com,EN,495,A,294
10824,2139,Jett,Keith,555-886-7048,kjett91@loremail.com,EN,180,B,294
10807,2789,Kirkland,Richard,555-739-8287,rkirkland26@loremail.com,EN,495,A,294
10807,2170,Chaney,Rebecca,555-502-1615,rchaney29@loremail.com,EN,495,A,294
10803,1959,Cooley,Michael,555-236-2288,mcooley24@loremail.com,EN,495,A,294
10817,1556,Green,Angela,555-088-3893,agreen22@loremail.com,EN,660,A,294
10826,2452,Schmidt,Thomas,555-332-5540,tschmidt32@loremail.com,EN,495,A,294
10794,2598,Fowler,John,555-195-0501,jfowler5@loremail.com,EN,495,A,294
10798,2021,Yu,Sheri,555-120-0625,syu5@loremail.com,EN,495,A,294
10798,2145,Wallace,Anthony,555-017-9145,awallace30@loremail.com,EN,495,A,294
10825,2853,Ward,Katrina,555-768-5388,kward78@loremail.com,EN,495,A,294
10788,2854,Pierce,Denise,555-880-3252,dpierce44@loremail.com,EN,495,A,294
10786,2855,Turner,Noel,555-141-0794,nturner11@loremail.com,EN,495,A,294
10807,2856,Williams,Theresa,555-244-4693,twilliams90@loremail.com,EN,495,A,294
10807,2856,Williams,Theresa,555-244-4693,twilliams90@loremail.com,EN,495,A,294
10782,408,Gentry,Patrick,555-451-9382,pgentry92@loremail.com,EN,495,A,294
10781,2859,Horne,Steven,555-396-4080,shorne99@loremail.com,EN,495,A,294
10788,2860,Hamilton,Carrie,555-568-5463,chamilton28@loremail.com,EN,495,A,294
10818,2861,Bradford,Juan,555-789-7433,jbradford42@loremail.com,EN,495,A,294
10818,2862,Bacon,Regina,555-683-4162,rbacon42@loremail.com,EN,495,A,294
10818,2863,Grossman,Pamela,555-416-3730,pgrossman91@loremail.com,EN,495,A,294
10775,2864,Drew,Matthew,555-685-8167,mdrew84@loremail.com,EN,495,A,294
10775,2865,Rivas,Nadine,555-474-9414,nrivas8@loremail.com,EN,495,A,294
10804,2520,Martinez,Deana,555-219-6664,dmartinez22@loremail.com,EN,495,A,294
10782,2656,Morris,Nicola,555-993-5311,nmorris51@loremail.com,EN,495,A,294
10802,2761,Younger,Janie,555-071-5858,jyounger69@loremail.com,EN,495,A,294
10803,2697,Butcher,Shirley,555-823-9934,sbutcher54@loremail.com,EN,495,A,294
10788,2001,Martinez,John,555-776-1311,jmartinez5@loremail.com,EN,495,A,294
10812,454,Martin,John,555-869-2059,jmartin41@loremail.com,EN,450,A,294
10807,2809,Ocampo,John,555-799-4584,jocampo71@loremail.com,EN,495,A,294
10796,1378,Ozuna,Annemarie,555-380-3137,aozuna73@loremail.com,EN,495,A,294
10797,690,Gaddy,David,555-476-7048,dgaddy30@loremail.com,EN,495,A,294
10797,619,Chapman,Barry,555-747-7147,bchapman89@loremail.com,EN,495,A,294
