SectionID,PersonID,LastName,FirstName,Phone,Email,EnrollmentStatus,TuitionAmount,Grade,TermID
10142,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,495,A,150
10142,1166,Rose,Brenda,555-142-2183,brose13@loremail.com,EN,495,A,150
10115,1469,Lash,Sadie,555-273-3848,slash93@loremail.com,EN,495,A,150
10119,233,Jones,Michael,555-517-7141,mjones90@loremail.com,EN,495,A,150
10143,233,Jones,Michael,555-517-7141,mjones90@loremail.com,EN,450,A,150
10107,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,495,A,150
10125,348,Clark,Larry,555-946-6234,lclark68@loremail.com,EN,375,A,150
10102,348,Clark,Larry,555-946-6234,lclark68@loremail.com,EN,375,A,150
10104,1470,Wells,George,555-947-6986,gwells75@loremail.com,DR,,,150
10122,515,Nevarez,Steven,555-130-0533,snevarez27@loremail.com,EN,495,A,150
10141,1329,Lundy,Mario,555-302-1075,mlundy10@loremail.com,EN,495,A,150
10125,613,Mata,Pamela,555-913-8796,pmata20@loremail.com,EN,375,A,150
10141,1349,Jeffrey,Jeff,555-243-8595,jjeffrey19@loremail.com,EN,495,A,150
10120,1471,Jones,Michael,555-958-1008,mjones99@loremail.com,DR,,,150
10120,1472,Gonzalez,Cindy,555-125-2569,cgonzalez97@loremail.com,DR,,,150
10102,749,Adams,Jean,555-864-1356,jadams22@loremail.com,EN,375,A,150
10103,749,Adams,Jean,555-864-1356,jadams22@loremail.com,EN,375,A,150
10146,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,495,C,150
10127,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,495,A,150
10139,1388,Ray,Karen,555-676-4538,kray93@loremail.com,EN,495,A,150
10123,1387,Jackson,Jose,555-257-1889,jjackson69@loremail.com,EN,495,A,150
10111,1143,Jordan,Cheryl,555-387-3199,cjordan73@loremail.com,EN,375,A,150
10107,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,A,150
10134,1304,Hannan,Stanley,555-123-9711,shannan95@loremail.com,EN,375,A,150
10108,1304,Hannan,Stanley,555-123-9711,shannan95@loremail.com,EN,495,A,150
10109,250,Head,Jerry,555-382-6962,jhead24@loremail.com,EN,495,A,150
10106,1473,English,Brett,555-244-1548,benglish56@loremail.com,EN,495,A,150
10144,1444,Pina,Mark,555-052-7378,mpina8@loremail.com,EN,300,A,150
10119,25,Boyd,Jenny,555-305-5123,jboyd65@loremail.com,EN,495,A,150
10112,538,Rader,Michele,555-137-3030,mrader29@loremail.com,EN,450,A,150
10126,817,Ponder,Carl,555-118-0444,cponder30@loremail.com,EN,375,A,150
10138,1474,Judge,Karen,555-210-9203,kjudge60@loremail.com,DR,,,150
10119,910,Ragsdale,Anne,555-499-8398,aragsdale45@loremail.com,EN,495,A,150
10113,1475,Rogers,Annie,555-250-6337,arogers37@loremail.com,DR,,,150
10103,632,Louie,Craig,555-354-5075,clouie11@loremail.com,EN,375,A,150
10139,1382,Pope,Johnny,555-280-6716,jpope93@loremail.com,EN,495,A,150
10144,1431,Oneal,James,555-983-6308,joneal81@loremail.com,EN,300,A,150
10120,1213,Ellison,Harry,555-052-6148,hellison30@loremail.com,DR,,,150
10144,1476,York,Kerry,555-655-9582,kyork22@loremail.com,EN,300,A,150
10144,1412,Allen,Kathleen,555-193-3217,kallen0@loremail.com,EN,300,C,150
10139,1404,Lamb,Henry,555-461-9234,hlamb11@loremail.com,EN,495,A,150
10106,1477,Temple,Philip,555-205-8242,ptemple70@loremail.com,EN,495,A,150
10131,1249,Shinn,Kenneth,555-401-6698,kshinn18@loremail.com,EN,495,A,150
10113,1454,Mosley,Myles,555-714-2156,mmosley98@loremail.com,DR,,,150
10134,1340,Lucas,David,555-165-7777,dlucas79@loremail.com,EN,375,A,150
10141,1340,Lucas,David,555-165-7777,dlucas79@loremail.com,EN,495,A,150
10127,194,Kelly,Gerald,555-650-1096,gkelly1@loremail.com,EN,495,B,150
10146,194,Kelly,Gerald,555-650-1096,gkelly1@loremail.com,EN,495,A,150
10111,1125,Morton,Maurice,555-222-9407,mmorton67@loremail.com,DR,,,150
10125,1313,Morse,Staci,555-494-4984,smorse11@loremail.com,EN,0,A,150
10123,1400,Otero,Jennifer,555-877-3972,jotero22@loremail.com,EN,495,A,150
10127,617,Connors,Lisa,555-383-1608,lconnors70@loremail.com,EN,495,A,150
10146,617,Connors,Lisa,555-383-1608,lconnors70@loremail.com,EN,495,A,150
10102,934,Castle,Morgan,555-565-9547,mcastle89@loremail.com,EN,375,A,150
10119,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,495,A,150
10125,1311,Noble,Kimmie,555-703-4158,knoble7@loremail.com,EN,375,A,150
10119,571,Miller,Maryanne,555-204-8235,mmiller68@loremail.com,EN,495,A,150
10107,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,495,A,150
10138,1463,Cline,Debra,555-805-1623,dcline24@loremail.com,DR,,,150
10111,761,Stewart,Martin,555-118-6650,mstewart19@loremail.com,EN,375,A,150
10125,1290,Perez,Bernard,555-369-1465,bperez14@loremail.com,EN,375,A,150
10104,1478,Palmieri,Holli,555-176-9645,hpalmieri22@loremail.com,DR,,,150
10126,1324,Clarke,David,555-095-1709,dclarke32@loremail.com,EN,375,A,150
10126,766,Chester,Sheila,555-510-4703,schester30@loremail.com,EN,375,A,150
10120,1001,Davis,Steven,555-377-6770,sdavis16@loremail.com,DR,,,150
10139,1479,Wiles,Susan,555-576-7554,swiles58@loremail.com,EN,495,A,150
10123,1392,Crandall,Janice,555-161-3040,jcrandall14@loremail.com,EN,495,A,150
10117,1065,Sterling,Jeannie,555-229-9628,jsterling42@loremail.com,EN,495,A,150
10112,281,Haile,Gina,555-306-7046,ghaile29@loremail.com,EN,450,A,150
10134,410,Daniels,Ronald,555-534-2753,rdaniels35@loremail.com,EN,375,A,150
10122,301,Derry,Sylvia,555-259-0699,sderry34@loremail.com,EN,495,A,150
10127,476,Brown,Anne,555-485-7387,abrown55@loremail.com,EN,495,A,150
10103,1072,Kinney,Frank,555-680-2204,fkinney78@loremail.com,EN,375,A,150
10109,1072,Kinney,Frank,555-680-2204,fkinney78@loremail.com,EN,495,A,150
10118,1407,Martinez,Janet,555-124-2736,jmartinez96@loremail.com,EN,495,A,150
10113,1480,Hurd,Marsha,555-937-9727,mhurd83@loremail.com,DR,,,150
10142,205,James,Craig,555-343-4786,cjames97@loremail.com,EN,495,A,150
10126,1357,Guertin,Mark,555-619-5594,mguertin85@loremail.com,EN,375,A,150
10126,1481,Dye,James,555-171-4232,jdye15@loremail.com,EN,375,A,150
10134,1406,Alcantar,Gary,555-026-9077,galcantar27@loremail.com,EN,375,A,150
10108,1406,Alcantar,Gary,555-026-9077,galcantar27@loremail.com,EN,495,A,150
10122,935,Guerrero,John,555-060-5894,jguerrero47@loremail.com,EN,495,A,150
10109,122,Devries,Scott,555-216-9890,sdevries33@loremail.com,EN,495,A,150
10112,76,Hamilton,Juliann,555-050-3868,jhamilton72@loremail.com,EN,450,A,150
10109,462,Wilson,Carolyn,555-497-4858,cwilson83@loremail.com,EN,495,A,150
10123,1414,Acevedo,Marvin,555-152-2058,macevedo58@loremail.com,EN,495,A,150
10123,1374,Snyder,Norma,555-130-8473,nsnyder43@loremail.com,EN,495,A,150
10117,1216,Davis,Ray,555-522-2308,rdavis45@loremail.com,EN,495,A,150
10141,1338,Baker,Timothy,555-655-1404,tbaker89@loremail.com,EN,495,A,150
10146,1058,Thomson,Danielle,555-245-5478,dthomson79@loremail.com,EN,495,A,150
10127,1058,Thomson,Danielle,555-245-5478,dthomson79@loremail.com,EN,495,A,150
10108,1221,Garcia,Mary,555-968-7783,mgarcia12@loremail.com,EN,495,A,150
10127,781,Harris,Bruce,555-753-7624,bharris59@loremail.com,EN,495,A,150
10119,1000,Karr,Jerry,555-330-7253,jkarr20@loremail.com,DR,,,150
10119,826,Woods,Paul,555-455-1882,pwoods59@loremail.com,EN,495,A,150
10123,1391,Quan,Annette,555-661-4318,aquan26@loremail.com,EN,495,A,150
10115,1487,Ramirez,Jennie,555-223-9447,jramirez36@loremail.com,EN,495,A,150
10107,1488,Williams,Johnene,555-584-2675,jwilliams67@loremail.com,EN,495,A,150
10117,1302,Morrow,Amando,555-750-9162,amorrow11@loremail.com,EN,495,A,150
10111,500,Flores,Jennifer,555-546-1231,jflores64@loremail.com,EN,375,A,150
10139,205,James,Craig,555-343-4786,cjames97@loremail.com,EN,495,A,150
10119,1018,Aiken,Brandon,555-570-9622,baiken39@loremail.com,EN,495,A,150
10125,518,Todd,Florence,555-945-9328,ftodd1@loremail.com,EN,375,B,150
10104,1489,Wilson,Paul,555-078-3755,pwilson44@loremail.com,DR,,,150
10120,1490,Moore,Karen,555-434-1893,kmoore42@loremail.com,DR,,,150
10111,578,Jackson,Donald,555-518-4884,djackson37@loremail.com,DR,,,150
10113,1491,Lake,Eric,555-219-5756,elake69@loremail.com,DR,,,150
10122,400,King,Staci,555-901-5000,sking59@loremail.com,EN,495,A,150
10142,472,Warwick,Lisa,555-828-6126,lwarwick45@loremail.com,EN,495,A,150
10108,1386,Tinsley,Becky,555-328-9928,btinsley85@loremail.com,EN,495,A,150
10108,1273,Hall,Pedro,555-902-9937,phall10@loremail.com,EN,495,A,150
10123,1417,Parrish,Sadonna,555-100-6587,sparrish22@loremail.com,EN,495,A,150
10104,1492,Laplante,Bruce,555-139-3173,blaplante69@loremail.com,DR,,,150
10143,469,Weems,Lisa,555-597-6422,lweems17@loremail.com,EN,450,A,150
10126,767,Johnson,Gordon,555-824-1464,gjohnson26@loremail.com,EN,375,A,150
10134,1350,Hardison,Reginald,555-095-9220,rhardison13@loremail.com,EN,375,A,150
10092,1076,Sachs,Charlotte,555-619-8012,csachs2@loremail.com,EN,495,A,140
10117,1334,Barrera,Vernell,555-605-6154,vbarrera91@loremail.com,EN,495,A,150
10144,1411,Ferrell,Ronald,555-263-5043,rferrell7@loremail.com,EN,300,A,150
10112,466,Villa,Pamela,555-599-6681,pvilla56@loremail.com,EN,450,A,150
10113,1459,Simmons,Michelle,555-360-0983,msimmons50@loremail.com,DR,,,150
10113,1460,Dennison,Darla,555-443-8890,ddennison77@loremail.com,DR,,,150
10118,1493,Mitchell,Anthony,555-580-9771,amitchell9@loremail.com,EN,495,B,150
10139,484,Salisbury,Ronald,555-310-7048,rsalisbury25@loremail.com,EN,495,A,150
10125,1360,Ponce,Gail,555-669-0482,gponce81@loremail.com,EN,375,A,150
10145,1494,Kuhl,Stacey,555-412-5151,skuhl14@loremail.com,EN,495,A,150
10145,1495,Burch,Frank,555-372-3133,fburch66@loremail.com,EN,495,A,150
10107,1449,Shook,Dolores,555-803-8804,dshook43@loremail.com,EN,495,A,150
10104,1496,Mcdonald,Duane,555-560-1186,dmcdonald61@loremail.com,DR,,,150
10119,690,Gaddy,David,555-476-7048,dgaddy30@loremail.com,EN,0,A,150
10142,555,Wilder,Darcy,555-111-0337,dwilder58@loremail.com,EN,495,A,150
10142,833,Basham,Robin,555-922-3160,rbasham65@loremail.com,EN,495,A,150
10115,1497,Franks,David,555-524-5623,dfranks20@loremail.com,EN,495,A,150
10115,1498,Chu,Scott,555-928-5492,schu10@loremail.com,EN,495,A,150
10112,51,Ferguson,Lisa,555-888-8441,lferguson60@loremail.com,EN,450,B,150
10105,458,Stephen,Loretta,555-406-3899,lstephen60@loremail.com,EN,495,A,150
10119,619,Chapman,Barry,555-747-7147,bchapman89@loremail.com,EN,495,A,150
10112,619,Chapman,Barry,555-747-7147,bchapman89@loremail.com,EN,450,A,150
10142,868,Castillo,Mark,555-371-0905,mcastillo88@loremail.com,EN,495,A,150
10107,846,Knight,Michael,555-957-9471,mknight10@loremail.com,EN,495,A,150
10105,847,Callahan,Eric,555-627-1000,ecallahan37@loremail.com,EN,495,A,150
10138,1500,Mclendon,Christina,555-742-1914,cmclendon51@loremail.com,DR,,,150
10105,879,Hiatt,Desean,555-672-6113,dhiatt43@loremail.com,EN,495,A,150
10112,21,Collins,Tamy,555-219-0018,tcollins33@loremail.com,EN,450,A,150
10141,166,Culler,Tim,555-074-4659,tculler44@loremail.com,EN,495,A,150
10118,1380,Krueger,Molly,555-859-0680,mkrueger8@loremail.com,EN,495,A,150
10125,12,Daniel,Jose,555-516-4076,jdaniel61@loremail.com,EN,375,A,150
10107,1503,Griffin,Tracy,555-625-9345,tgriffin53@loremail.com,EN,495,A,150
10143,652,Kohl,Josephine,555-116-5261,jkohl85@loremail.com,EN,450,A,150
10109,1504,Sutton,Craig,555-598-0899,csutton78@loremail.com,EN,495,A,150
10108,1319,Thomas,John,555-267-9119,jthomas97@loremail.com,EN,495,A,150
10113,821,Smith,James,555-834-8983,jsmith57@loremail.com,DR,,,150
10106,1505,Pabon,Ann,555-635-8138,apabon42@loremail.com,EN,495,A,150
10145,1506,Tong,Colleen,555-554-4855,ctong31@loremail.com,EN,495,A,150
10102,1355,Hull,Robert,555-826-4949,rhull58@loremail.com,EN,375,A,150
10113,1507,Bruns,Hector,555-149-6973,hbruns34@loremail.com,DR,,,150
10117,222,Parnell,Cheryl,555-347-2727,cparnell25@loremail.com,EN,495,A,150
10117,923,Lear,Maria,555-801-0052,mlear38@loremail.com,EN,495,B,150
10103,1351,Newton,Jason,555-560-1121,jnewton29@loremail.com,EN,375,A,150
10109,1351,Newton,Jason,555-560-1121,jnewton29@loremail.com,EN,495,A,150
10127,1508,Walsh,Steven,555-601-6876,swalsh97@loremail.com,EN,495,A,150
10123,1509,Mejia,Tamara,555-363-0580,tmejia38@loremail.com,EN,495,A,150
10138,152,Wheeler,Gina,555-209-5427,gwheeler81@loremail.com,DR,,,150
10138,1510,Cooley,Johnathan,555-633-3636,jcooley56@loremail.com,DR,,,150
10146,476,Brown,Anne,555-485-7387,abrown55@loremail.com,EN,495,A,150
10108,1511,Colon,Jennifer,555-434-2600,jcolon46@loremail.com,EN,495,A,150
10122,302,Martinez,Peter,555-494-5476,pmartinez46@loremail.com,EN,0,A,150
10103,1266,Prince,Renee,555-644-5124,rprince13@loremail.com,EN,375,A,150
10143,1512,Rose,Richard,555-728-4443,rrose20@loremail.com,EN,450,A,150
10107,1389,Tatum,John,555-044-6036,jtatum96@loremail.com,EN,495,A,150
10109,968,Bland,Randy,555-421-9850,rbland69@loremail.com,EN,495,C,150
10103,968,Bland,Randy,555-421-9850,rbland69@loremail.com,EN,375,A,150
10106,1514,Clements,Marcia,555-253-9922,mclements45@loremail.com,EN,495,A,150
10145,1515,Lanning,Franklin,555-994-7131,flanning6@loremail.com,EN,495,A,150
10126,66,Purnell,Ivonne,555-105-5219,ipurnell74@loremail.com,EN,375,B,150
10118,761,Stewart,Martin,555-118-6650,mstewart19@loremail.com,EN,495,A,150
10119,235,Oliver,Karla,555-938-5182,koliver98@loremail.com,EN,495,A,150
10119,1258,Davenport,Nicky,555-090-4969,ndavenport15@loremail.com,EN,495,B,150
10112,809,Vann,John,555-072-8231,jvann74@loremail.com,EN,450,A,150
10113,1516,Brown,Monte,555-877-6838,mbrown32@loremail.com,DR,,,150
10105,1442,Garner,Michelle,555-739-0872,mgarner32@loremail.com,EN,495,A,150
10145,1506,Tong,Colleen,555-554-4855,ctong31@loremail.com,EN,495,A,150
10171,194,Kelly,Gerald,555-650-1096,gkelly1@loremail.com,EN,495,A,160
10171,1058,Thomson,Danielle,555-245-5478,dthomson79@loremail.com,EN,495,A,160
10162,1058,Thomson,Danielle,555-245-5478,dthomson79@loremail.com,EN,495,A,160
10164,1304,Hannan,Stanley,555-123-9711,shannan95@loremail.com,EN,375,A,160
10159,1310,Byrd,Wendell,555-353-2166,wbyrd55@loremail.com,EN,375,A,160
10170,1531,Cooper,Barbara,555-249-4621,bcooper47@loremail.com,EN,495,A,160
10157,826,Woods,Paul,555-455-1882,pwoods59@loremail.com,EN,495,A,160
10148,76,Hamilton,Juliann,555-050-3868,jhamilton72@loremail.com,EN,375,A,160
10165,967,Gilchrist,Elissa,555-052-8705,egilchrist63@loremail.com,EN,375,A,160
10178,1260,Ferreira,Ruben,555-254-3325,rferreira21@loremail.com,EN,495,A,170
10159,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,375,A,160
10153,348,Clark,Larry,555-946-6234,lclark68@loremail.com,EN,375,A,160
10161,348,Clark,Larry,555-946-6234,lclark68@loremail.com,EN,495,A,160
10147,1378,Ozuna,Annemarie,555-380-3137,aozuna73@loremail.com,EN,375,A,160
10171,476,Brown,Anne,555-485-7387,abrown55@loremail.com,EN,495,A,160
10163,1371,Bell,Melissa,555-560-6116,mbell1@loremail.com,EN,375,A,160
10168,1384,Lanier,Anthony,555-665-7281,alanier41@loremail.com,EN,495,A,160
10168,1400,Otero,Jennifer,555-877-3972,jotero22@loremail.com,EN,495,A,160
10161,518,Todd,Florence,555-945-9328,ftodd1@loremail.com,EN,495,A,160
10163,1382,Pope,Johnny,555-280-6716,jpope93@loremail.com,EN,375,A,160
10159,1225,Hudgens,Stephen,555-616-8035,shudgens79@loremail.com,EN,375,A,160
10170,1532,Leslie,Douglas,555-689-9945,dleslie15@loremail.com,EN,495,A,160
10159,1407,Martinez,Janet,555-124-2736,jmartinez96@loremail.com,EN,375,A,160
10151,1221,Garcia,Mary,555-968-7783,mgarcia12@loremail.com,EN,495,A,160
10148,462,Wilson,Carolyn,555-497-4858,cwilson83@loremail.com,EN,375,A,160
10155,1340,Lucas,David,555-165-7777,dlucas79@loremail.com,EN,495,B,160
10155,1533,Price,Michael,555-100-9946,mprice54@loremail.com,EN,495,A,160
10159,1334,Barrera,Vernell,555-605-6154,vbarrera91@loremail.com,EN,375,A,160
10150,1478,Palmieri,Holli,555-176-9645,hpalmieri22@loremail.com,EN,495,A,160
10157,538,Rader,Michele,555-137-3030,mrader29@loremail.com,EN,495,A,160
10165,934,Castle,Morgan,555-565-9547,mcastle89@loremail.com,EN,375,B,160
10171,617,Connors,Lisa,555-383-1608,lconnors70@loremail.com,EN,495,A,160
10162,617,Connors,Lisa,555-383-1608,lconnors70@loremail.com,EN,495,A,160
10161,1406,Alcantar,Gary,555-026-9077,galcantar27@loremail.com,EN,495,A,160
10164,1406,Alcantar,Gary,555-026-9077,galcantar27@loremail.com,EN,375,A,160
10150,1471,Jones,Michael,555-958-1008,mjones99@loremail.com,EN,495,A,160
10149,1536,Berg,Jennifer,555-316-2781,jberg87@loremail.com,EN,495,A,160
10149,1537,Lee,Diedre,555-715-2173,dlee69@loremail.com,EN,495,A,160
10159,1324,Clarke,David,555-095-1709,dclarke32@loremail.com,EN,375,A,160
10159,1324,Clarke,David,555-095-1709,dclarke32@loremail.com,EN,375,A,160
10163,1329,Lundy,Mario,555-302-1075,mlundy10@loremail.com,EN,375,A,160
10163,1338,Baker,Timothy,555-655-1404,tbaker89@loremail.com,EN,375,A,160
10159,1065,Sterling,Jeannie,555-229-9628,jsterling42@loremail.com,EN,375,B,160
10163,1349,Jeffrey,Jeff,555-243-8595,jjeffrey19@loremail.com,EN,375,A,160
10153,1374,Snyder,Norma,555-130-8473,nsnyder43@loremail.com,EN,375,A,160
10161,1374,Snyder,Norma,555-130-8473,nsnyder43@loremail.com,EN,495,A,160
10163,1384,Lanier,Anthony,555-665-7281,alanier41@loremail.com,EN,375,A,160
10153,1313,Morse,Staci,555-494-4984,smorse11@loremail.com,EN,375,A,160
10163,1400,Otero,Jennifer,555-877-3972,jotero22@loremail.com,EN,375,A,160
10153,1243,Ross,Katherine,555-258-6555,kross2@loremail.com,EN,375,A,160
10161,1408,Sacco,Patrick,555-241-5702,psacco54@loremail.com,EN,495,A,160
10159,1408,Sacco,Patrick,555-241-5702,psacco54@loremail.com,EN,375,A,160
10151,1503,Griffin,Tracy,555-625-9345,tgriffin53@loremail.com,EN,495,A,160
10153,1503,Griffin,Tracy,555-625-9345,tgriffin53@loremail.com,EN,375,A,160
10153,458,Stephen,Loretta,555-406-3899,lstephen60@loremail.com,EN,375,A,160
10170,1538,Robinson,Cindy,555-383-1873,crobinson96@loremail.com,EN,495,A,160
10150,1539,Green,Tina,555-490-6662,tgreen6@loremail.com,EN,495,A,160
10156,1486,Bailey,Melissa,555-750-1852,mbailey10@loremail.com,EN,495,A,160
10168,472,Warwick,Lisa,555-828-6126,lwarwick45@loremail.com,EN,495,A,160
10154,1540,Herron,Penny,555-995-0657,pherron38@loremail.com,EN,495,A,160
10154,1540,Herron,Penny,555-995-0657,pherron38@loremail.com,EN,495,A,160
10170,1541,Brewer,Jeannie,555-305-4199,jbrewer16@loremail.com,EN,495,A,160
10171,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,495,A,160
10149,1542,Gunn,Patricia,555-541-2951,pgunn26@loremail.com,EN,495,A,160
10165,868,Castillo,Mark,555-371-0905,mcastillo88@loremail.com,EN,375,A,160
10158,1543,York,Terry,555-727-1299,tyork37@loremail.com,EN,495,A,160
10158,1544,Hays,Dan,555-021-2967,dhays91@loremail.com,EN,495,A,160
10170,1545,Gale,Ty,555-917-8233,tgale17@loremail.com,EN,495,A,160
10170,1546,Roberts,Scott,555-110-1455,sroberts49@loremail.com,EN,495,A,160
10154,1547,May,Elena,555-876-0340,emay2@loremail.com,EN,495,A,160
10154,1548,Lackey,Edna,555-577-5723,elackey24@loremail.com,EN,495,A,160
10149,1549,Brown,Christopher,555-727-7035,cbrown91@loremail.com,EN,495,A,160
10149,1549,Brown,Christopher,555-727-7035,cbrown91@loremail.com,EN,495,A,160
10155,1319,Thomas,John,555-267-9119,jthomas97@loremail.com,EN,495,A,160
10165,952,Holton,Lori,555-811-7840,lholton99@loremail.com,EN,375,A,160
10165,1553,Grayson,Denver,555-188-6101,dgrayson79@loremail.com,EN,375,A,160
10153,766,Chester,Sheila,555-510-4703,schester30@loremail.com,EN,375,A,160
10158,1554,Reed,Andre,555-959-3956,areed66@loremail.com,EN,495,A,160
10158,1554,Reed,Andre,555-959-3956,areed66@loremail.com,EN,495,A,160
10164,1143,Jordan,Cheryl,555-387-3199,cjordan73@loremail.com,EN,375,A,160
10162,1351,Newton,Jason,555-560-1121,jnewton29@loremail.com,EN,495,A,160
10152,1351,Newton,Jason,555-560-1121,jnewton29@loremail.com,EN,495,A,160
10155,1266,Prince,Renee,555-644-5124,rprince13@loremail.com,EN,495,A,160
10154,1556,Green,Angela,555-088-3893,agreen22@loremail.com,EN,495,A,160
10154,1557,Calhoun,Timothy,555-337-9210,tcalhoun42@loremail.com,EN,495,A,160
10154,1557,Calhoun,Timothy,555-337-9210,tcalhoun42@loremail.com,EN,495,A,160
10155,1558,Sherman,Kenneth,555-117-5783,ksherman42@loremail.com,EN,495,A,160
10155,1386,Tinsley,Becky,555-328-9928,btinsley85@loremail.com,EN,495,A,160
10165,548,Rooney,Stephanie,555-654-1965,srooney0@loremail.com,EN,375,A,160
10161,1392,Crandall,Janice,555-161-3040,jcrandall14@loremail.com,EN,495,A,160
10150,1488,Williams,Johnene,555-584-2675,jwilliams67@loremail.com,EN,495,A,160
10160,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,495,A,160
10167,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,495,A,160
10153,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,375,A,160
10156,982,Norris,Donna,555-356-6000,dnorris6@loremail.com,EN,495,A,160
10160,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,A,160
10171,935,Guerrero,John,555-060-5894,jguerrero47@loremail.com,EN,495,A,160
10157,233,Jones,Michael,555-517-7141,mjones90@loremail.com,EN,495,A,160
10147,1216,Davis,Ray,555-522-2308,rdavis45@loremail.com,EN,375,A,160
10148,1561,Barnett,James,555-305-7867,jbarnett87@loremail.com,EN,375,B,160
10148,351,Counts,Lanelle,555-653-7691,lcounts96@loremail.com,EN,375,A,160
10152,1383,Chancey,Rhonda,555-952-9285,rchancey27@loremail.com,EN,495,A,160
10152,1247,Chapman,Jason,555-749-3078,jchapman53@loremail.com,EN,495,A,160
10170,1562,Hayes,Angela,555-312-3152,ahayes14@loremail.com,EN,495,A,160
10170,1563,Edelstein,Kevin,555-269-4679,kedelstein79@loremail.com,EN,495,A,160
10164,352,Johnston,Jim,555-801-8341,jjohnston46@loremail.com,EN,375,A,160
10151,761,Stewart,Martin,555-118-6650,mstewart19@loremail.com,EN,495,A,160
10152,466,Villa,Pamela,555-599-6681,pvilla56@loremail.com,EN,495,A,160
10171,910,Ragsdale,Anne,555-499-8398,aragsdale45@loremail.com,EN,495,A,160
10161,1166,Rose,Brenda,555-142-2183,brose13@loremail.com,EN,495,A,160
10156,1495,Burch,Frank,555-372-3133,fburch66@loremail.com,EN,495,A,160
10149,1565,Isaacs,Lorraine,555-564-7195,lisaacs31@loremail.com,EN,495,B,160
10167,1463,Cline,Debra,555-805-1623,dcline24@loremail.com,EN,495,A,160
10148,632,Louie,Craig,555-354-5075,clouie11@loremail.com,EN,375,A,160
10165,583,Lee,Brandi,555-694-1848,blee62@loremail.com,EN,375,A,160
10162,515,Nevarez,Steven,555-130-0533,snevarez27@loremail.com,EN,495,A,160
10149,1566,Mitchell,Thomas,555-992-8318,tmitchell24@loremail.com,EN,495,A,160
10154,90,Couch,Mark,555-812-9470,mcouch31@loremail.com,EN,495,A,160
10154,1570,Acosta,Jill,555-198-6184,jacosta60@loremail.com,EN,495,F,160
10158,1571,Hall,Judy,555-173-6909,jhall91@loremail.com,EN,495,A,160
10158,1571,Hall,Judy,555-173-6909,jhall91@loremail.com,EN,495,A,160
10171,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,0,A,160
10162,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,0,A,160
10148,1572,Hager,Nelson,555-277-2715,nhager31@loremail.com,EN,375,A,160
10160,1468,Seeley,Kellie,555-469-3741,kseeley61@loremail.com,EN,495,A,160
10162,571,Miller,Maryanne,555-204-8235,mmiller68@loremail.com,EN,495,A,160
10163,1559,Finn,Brenda,555-374-9748,bfinn56@loremail.com,EN,375,A,160
10168,1559,Finn,Brenda,555-374-9748,bfinn56@loremail.com,EN,495,A,160
10161,1414,Acevedo,Marvin,555-152-2058,macevedo58@loremail.com,EN,495,A,160
10171,858,Mosher,Mark,555-214-4216,mmosher67@loremail.com,EN,495,A,160
10156,1387,Jackson,Jose,555-257-1889,jjackson69@loremail.com,EN,495,A,160
10164,555,Wilder,Darcy,555-111-0337,dwilder58@loremail.com,EN,375,A,160
10158,1574,Orr,Mark,555-552-1443,morr26@loremail.com,EN,495,A,160
10149,1575,Garrick,Eugene,555-218-9302,egarrick17@loremail.com,EN,495,A,160
10170,1576,Parker,Lawrence,555-022-1640,lparker69@loremail.com,EN,495,A,160
10154,1577,Roberts,Romunda,555-643-6572,rroberts62@loremail.com,EN,495,A,160
10158,1578,Duggan,Tanya,555-771-8564,tduggan12@loremail.com,EN,495,A,160
10158,1579,Hudson,Janet,555-628-5105,jhudson50@loremail.com,EN,495,A,160
10160,1001,Davis,Steven,555-377-6770,sdavis16@loremail.com,EN,495,A,160
10165,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,375,A,160
10158,1580,Glover,Jennifer,555-798-0906,jglover46@loremail.com,EN,495,A,160
10158,1581,James,Joan,555-026-7535,jjames33@loremail.com,EN,495,A,160
10152,1072,Kinney,Frank,555-680-2204,fkinney78@loremail.com,EN,495,A,160
10156,1480,Hurd,Marsha,555-937-9727,mhurd83@loremail.com,EN,495,A,160
10156,1480,Hurd,Marsha,555-937-9727,mhurd83@loremail.com,EN,495,A,160
10152,652,Kohl,Josephine,555-116-5261,jkohl85@loremail.com,EN,495,A,160
